Enrollment	Evento	FechaHora
50197	Cambio de pesta–a	17/04/21 15:09
50197	Cambio de pesta–a	17/04/21 15:09
51440	Regres— al navegador	17/04/21 15:09
51440	Salida del navegador	17/04/21 15:09
51440	Cambio de pesta–a	17/04/21 15:09
50379	Salida del navegador	17/04/21 15:09
50379	Regres— al navegador	17/04/21 15:09
49168	Salida del navegador	17/04/21 15:09
50450	Salida del navegador	17/04/21 15:10
49470	Regres— al navegador	17/04/21 15:10
50197	Cambio de pesta–a	17/04/21 15:10
50197	Cambio de pesta–a	17/04/21 15:10
50534	Regres— al navegador	17/04/21 15:10
49623	Salida del navegador	17/04/21 15:10
49623	Cambio de pesta–a	17/04/21 15:10
49623	Cambio de pesta–a	17/04/21 15:10
49623	Cambio de pesta–a	17/04/21 15:10
50450	Regres— al navegador	17/04/21 15:10
51440	Regres— al navegador	17/04/21 15:10
51335	[Login] Acceso concedido---sin Azure	17/04/21 15:10
50197	Cambio de pesta–a	17/04/21 15:10
51335	Salida del navegador	17/04/21 15:10
51335	Regres— al navegador	17/04/21 15:11
49623	Regres— al navegador	17/04/21 15:11
50133	Cambio de pesta–a	17/04/21 15:11
50133	Creo una nueva pestana	17/04/21 15:11
50133	Cambio de pesta–a	17/04/21 15:11
50688	[Login] Acceso concedido---sin Azure	17/04/21 15:11
49433	[Login] Acceso concedido---sin Azure	17/04/21 15:11
49237	Regres— al navegador	17/04/21 15:12
50426	Regres— al navegador	17/04/21 15:12
50197	Cambio de pesta–a	17/04/21 15:12
50197	Cambio de pesta–a	17/04/21 15:12
50197	Cambio de pesta–a	17/04/21 15:12
50197	Cambio de pesta–a	17/04/21 15:12
50197	Regres— al navegador	17/04/21 15:12
50727	Salida del navegador	17/04/21 15:12
50727	Cambio de pesta–a	17/04/21 15:12
50688	Regres— al navegador	17/04/21 15:12
50197	Regres— al navegador	17/04/21 15:12
50197	Salida del navegador	17/04/21 15:12
50197	Cambio de pesta–a	17/04/21 15:12
50197	Regres— al navegador	17/04/21 15:12
50197	Regres— al navegador	17/04/21 15:12
50197	Regres— al navegador	17/04/21 15:12
50727	Creo una nueva pestana	17/04/21 15:12
50727	Cambio de pesta–a	17/04/21 15:12
50133	Cambio de URL	17/04/21 15:12
50133	Cambio de URL	17/04/21 15:12
50133	Cambio de URL	17/04/21 15:12
50133	Creo una nueva pestana	17/04/21 15:12
50133	Cambio de pesta–a	17/04/21 15:12
50133	Cambio de URL	17/04/21 15:12
50133	Cambio de pesta–a	17/04/21 15:12
50133	Cambio de URL	17/04/21 15:12
50133	Creo una nueva pestana	17/04/21 15:12
50133	Cambio de pesta–a	17/04/21 15:12
50688	Regres— al navegador	17/04/21 15:12
50688	Salida del navegador	17/04/21 15:12
50727	Regres— al navegador	17/04/21 15:13
51335	Salida del navegador	17/04/21 15:13
50133	Regres— al navegador	17/04/21 15:13
50406	[Login] Acceso concedido---sin Azure	17/04/21 15:13
50406	Cambio de pesta–a	17/04/21 15:13
50727	Salida del navegador	17/04/21 15:13
50727	Cambio de pesta–a	17/04/21 15:13
50727	Cambio de URL	17/04/21 15:13
50727	Creo una nueva pestana	17/04/21 15:13
50727	Cambio de pesta–a	17/04/21 15:13
49623	Salida del navegador	17/04/21 15:13
49623	Cambio de pesta–a	17/04/21 15:13
49623	Cambio de pesta–a	17/04/21 15:13
50406	Cambio de pesta–a	17/04/21 15:13
50406	Cambio de pesta–a	17/04/21 15:13
50688	Salida del navegador	17/04/21 15:14
50688	Cambio de pesta–a	17/04/21 15:14
50688	Creo una nueva pestana	17/04/21 15:14
50688	Cambio de pesta–a	17/04/21 15:14
50406	Cambio de pesta–a	17/04/21 15:14
50406	Cambio de pesta–a	17/04/21 15:14
51202	[Login] Acceso concedido---sin Azure	17/04/21 15:14
49626	[Login] Acceso concedido---sin Azure	17/04/21 15:14
49626	Regres— al navegador	17/04/21 15:14
50727	Regres— al navegador	17/04/21 15:14
50727	Salida del navegador	17/04/21 15:14
50727	Cambio de pesta–a	17/04/21 15:14
50727	Cambio de pesta–a	17/04/21 15:14
51202	Salida del navegador	17/04/21 15:14
50727	Cambio de pesta–a	17/04/21 15:14
50727	Cambio de pesta–a	17/04/21 15:14
51202	Regres— al navegador	17/04/21 15:14
50406	Cambio de pesta–a	17/04/21 15:14
50572	[Login] Acceso concedido---sin Azure	17/04/21 15:14
50406	Cambio de pesta–a	17/04/21 15:14
50727	Cambio de pesta–a	17/04/21 15:14
50727	Regres— al navegador	17/04/21 15:15
50727	Creo una nueva pestana	17/04/21 15:15
50727	Cambio de pesta–a	17/04/21 15:15
50727	Salida del navegador	17/04/21 15:15
50572	Regres— al navegador	17/04/21 15:15
50197	Cambio de pesta–a	17/04/21 15:15
50197	Creo una nueva pestana	17/04/21 15:15
50406	Cambio de pesta–a	17/04/21 15:15
49543	[Login] Acceso concedido---sin Azure	17/04/21 15:15
50727	Creo una nueva pestana	17/04/21 15:15
50727	Cambio de pesta–a	17/04/21 15:15
50197	Salida del navegador	17/04/21 15:15
49543	Regres— al navegador	17/04/21 15:15
50727	Creo una nueva pestana	17/04/21 15:15
50727	Cambio de pesta–a	17/04/21 15:15
50727	Cambio de pesta–a	17/04/21 15:15
50727	Cambio de pesta–a	17/04/21 15:15
50406	Cambio de pesta–a	17/04/21 15:15
50727	Cambio de pesta–a	17/04/21 15:15
50727	Cambio de pesta–a	17/04/21 15:15
50406	Cambio de pesta–a	17/04/21 15:15
50197	Creo una nueva pestana	17/04/21 15:15
50727	Regres— al navegador	17/04/21 15:15
50727	Salida del navegador	17/04/21 15:15
50727	Cambio de pesta–a	17/04/21 15:15
50727	Cambio de pesta–a	17/04/21 15:15
50197	Salida del navegador	17/04/21 15:15
50572	Salida del navegador	17/04/21 15:15
50572	Regres— al navegador	17/04/21 15:15
50197	Salida del navegador	17/04/21 15:15
50197	Regres— al navegador	17/04/21 15:15
50742	[Login] Acceso concedido---sin Azure	17/04/21 15:15
50197	Regres— al navegador	17/04/21 15:15
50727	Cambio de pesta–a	17/04/21 15:15
50727	Creo una nueva pestana	17/04/21 15:15
50727	Cambio de pesta–a	17/04/21 15:15
50742	Salida del navegador	17/04/21 15:15
50742	Regres— al navegador	17/04/21 15:15
50558	[Login] Acceso concedido---sin Azure	17/04/21 15:15
50727	Cambio de pesta–a	17/04/21 15:15
50727	Creo una nueva pestana	17/04/21 15:15
50727	Cambio de pesta–a	17/04/21 15:15
50201	[Login] Acceso concedido---sin Azure	17/04/21 15:16
50970	[Login] Acceso concedido---sin Azure	17/04/21 15:16
49991	Salida del navegador	17/04/21 15:16
50970	Regres— al navegador	17/04/21 15:16
50970	Salida del navegador	17/04/21 15:16
50970	Regres— al navegador	17/04/21 15:16
50970	Salida del navegador	17/04/21 15:16
50970	Cambio de pesta–a	17/04/21 15:16
50970	Cambio de pesta–a	17/04/21 15:16
50197	Salida del navegador	17/04/21 15:16
50197	Cambio de pesta–a	17/04/21 15:16
49590	[Login] Acceso concedido---sin Azure	17/04/21 15:16
50406	Cambio de pesta–a	17/04/21 15:16
51259	[Login] Acceso concedido---sin Azure	17/04/21 15:16
49590	Salida del navegador	17/04/21 15:16
49590	Regres— al navegador	17/04/21 15:16
51259	Salida del navegador	17/04/21 15:16
51259	Regres— al navegador	17/04/21 15:16
49795	[Login] Acceso concedido---sin Azure	17/04/21 15:16
50688	Regres— al navegador	17/04/21 15:16
50688	Salida del navegador	17/04/21 15:16
50688	Cambio de pesta–a	17/04/21 15:16
50688	Cambio de pesta–a	17/04/21 15:16
50406	Regres— al navegador	17/04/21 15:16
50406	Salida del navegador	17/04/21 15:16
50406	Cambio de pesta–a	17/04/21 15:16
50727	Regres— al navegador	17/04/21 15:17
50406	Cambio de pesta–a	17/04/21 15:17
50197	Cambio de pesta–a	17/04/21 15:17
50197	Regres— al navegador	17/04/21 15:17
50197	Salida del navegador	17/04/21 15:17
50197	Cambio de pesta–a	17/04/21 15:17
50727	Salida del navegador	17/04/21 15:17
50727	Cambio de pesta–a	17/04/21 15:17
50727	Cambio de pesta–a	17/04/21 15:17
50727	Regres— al navegador	17/04/21 15:17
50727	Salida del navegador	17/04/21 15:17
50727	Cambio de pesta–a	17/04/21 15:17
50727	Cambio de pesta–a	17/04/21 15:17
50406	Cambio de pesta–a	17/04/21 15:17
50201	Cambio de pesta–a	17/04/21 15:17
50201	Cambio de pesta–a	17/04/21 15:17
50529	[Login] Acceso concedido---sin Azure	17/04/21 15:17
50406	Cambio de pesta–a	17/04/21 15:17
50406	Cambio de pesta–a	17/04/21 15:17
50197	Cambio de pesta–a	17/04/21 15:17
51202	Salida del navegador	17/04/21 15:17
50197	Regres— al navegador	17/04/21 15:17
49795	Regres— al navegador	17/04/21 15:17
51202	Regres— al navegador	17/04/21 15:17
50197	Regres— al navegador	17/04/21 15:18
50197	Salida del navegador	17/04/21 15:18
50197	Cambio de pesta–a	17/04/21 15:18
50727	Regres— al navegador	17/04/21 15:18
50727	Salida del navegador	17/04/21 15:18
50727	Cambio de pesta–a	17/04/21 15:18
50727	Creo una nueva pestana	17/04/21 15:18
50727	Cambio de pesta–a	17/04/21 15:18
50529	Regres— al navegador	17/04/21 15:18
50406	Cambio de pesta–a	17/04/21 15:18
50197	Creo una nueva pestana	17/04/21 15:18
50197	Cambio de pesta–a	17/04/21 15:18
50406	Cambio de pesta–a	17/04/21 15:18
50406	Cambio de pesta–a	17/04/21 15:18
50197	Cambio de pesta–a	17/04/21 15:18
50197	Creo una nueva pestana	17/04/21 15:18
50970	Cambio de pesta–a	17/04/21 15:18
50197	Cambio de pesta–a	17/04/21 15:19
50197	Cambio de pesta–a	17/04/21 15:19
49835	[Login] Acceso concedido---sin Azure	17/04/21 15:19
50197	Cambio de pesta–a	17/04/21 15:19
50197	Creo una nueva pestana	17/04/21 15:19
50197	Cambio de pesta–a	17/04/21 15:19
49835	Regres— al navegador	17/04/21 15:19
50197	Cambio de pesta–a	17/04/21 15:19
50133	Salida del navegador	17/04/21 15:19
50133	Creo una nueva pestana	17/04/21 15:19
50133	Cambio de pesta–a	17/04/21 15:19
50133	Cambio de pesta–a	17/04/21 15:19
50133	Cambio de pesta–a	17/04/21 15:19
50970	Cambio de pesta–a	17/04/21 15:19
50197	Creo una nueva pestana	17/04/21 15:19
50197	Cambio de pesta–a	17/04/21 15:19
50197	Cambio de pesta–a	17/04/21 15:19
50970	Cambio de pesta–a	17/04/21 15:19
50133	Creo una nueva pestana	17/04/21 15:19
50133	Creo una nueva pestana	17/04/21 15:19
50133	Cambio de pesta–a	17/04/21 15:19
50133	Regres— al navegador	17/04/21 15:19
50133	Cambio de URL	17/04/21 15:19
50970	Cambio de pesta–a	17/04/21 15:19
50133	Salida del navegador	17/04/21 15:19
50133	Cambio de pesta–a	17/04/21 15:19
50406	Cambio de pesta–a	17/04/21 15:20
51202	Salida del navegador	17/04/21 15:20
50133	Creo una nueva pestana	17/04/21 15:20
50133	Cambio de pesta–a	17/04/21 15:20
51202	Regres— al navegador	17/04/21 15:20
50970	Cambio de pesta–a	17/04/21 15:20
50970	Cambio de pesta–a	17/04/21 15:20
50197	Cambio de pesta–a	17/04/21 15:20
50197	Creo una nueva pestana	17/04/21 15:20
50197	Cambio de pesta–a	17/04/21 15:20
50197	Cambio de pesta–a	17/04/21 15:20
50727	Regres— al navegador	17/04/21 15:20
50727	Salida del navegador	17/04/21 15:20
50727	Cambio de pesta–a	17/04/21 15:20
50133	Regres— al navegador	17/04/21 15:20
50727	Creo una nueva pestana	17/04/21 15:20
50727	Cambio de pesta–a	17/04/21 15:20
50133	Salida del navegador	17/04/21 15:20
50133	Cambio de pesta–a	17/04/21 15:20
50197	Cambio de pesta–a	17/04/21 15:20
50133	Regres— al navegador	17/04/21 15:20
50197	Cambio de pesta–a	17/04/21 15:20
50197	Cambio de pesta–a	17/04/21 15:20
49393	Salida del navegador	17/04/21 15:20
50197	Cambio de pesta–a	17/04/21 15:21
50197	Cambio de pesta–a	17/04/21 15:21
50197	Cambio de pesta–a	17/04/21 15:21
50778	Salida del navegador	17/04/21 15:21
50197	Cambio de pesta–a	17/04/21 15:21
50778	Regres— al navegador	17/04/21 15:21
49623	Regres— al navegador	17/04/21 15:21
50197	Regres— al navegador	17/04/21 15:21
50197	Salida del navegador	17/04/21 15:21
50197	Cambio de pesta–a	17/04/21 15:21
49623	Salida del navegador	17/04/21 15:21
49623	Cambio de pesta–a	17/04/21 15:21
50197	Regres— al navegador	17/04/21 15:21
50197	Salida del navegador	17/04/21 15:21
50197	Cambio de pesta–a	17/04/21 15:21
50197	Cambio de pesta–a	17/04/21 15:21
50197	Regres— al navegador	17/04/21 15:22
50197	Regres— al navegador	17/04/21 15:22
50197	Regres— al navegador	17/04/21 15:22
50197	Salida del navegador	17/04/21 15:22
50197	Regres— al navegador	17/04/21 15:22
50197	Salida del navegador	17/04/21 15:22
50197	Cambio de pesta–a	17/04/21 15:22
50197	Cambio de pesta–a	17/04/21 15:22
49623	Cambio de pesta–a	17/04/21 15:22
51202	Salida del navegador	17/04/21 15:22
51202	Regres— al navegador	17/04/21 15:22
50688	Regres— al navegador	17/04/21 15:22
50688	Salida del navegador	17/04/21 15:22
50688	Cambio de pesta–a	17/04/21 15:22
50688	Cambio de pesta–a	17/04/21 15:22
50197	Regres— al navegador	17/04/21 15:22
50197	Salida del navegador	17/04/21 15:23
50197	Cambio de pesta–a	17/04/21 15:23
50197	Regres— al navegador	17/04/21 15:23
49706	Salida del navegador	17/04/21 15:23
50197	Regres— al navegador	17/04/21 15:23
50197	Salida del navegador	17/04/21 15:23
50197	Cambio de pesta–a	17/04/21 15:23
49706	Regres— al navegador	17/04/21 15:23
50197	Regres— al navegador	17/04/21 15:23
50727	Regres— al navegador	17/04/21 15:24
50727	Salida del navegador	17/04/21 15:24
50727	Cambio de pesta–a	17/04/21 15:24
50344	[Login] Acceso concedido---sin Azure	17/04/21 15:24
50344	Salida del navegador	17/04/21 15:24
50344	Regres— al navegador	17/04/21 15:24
49689	[Login] Acceso concedido---sin Azure	17/04/21 15:25
49991	Regres— al navegador	17/04/21 15:25
51024	[Login] Acceso concedido---sin Azure	17/04/21 15:25
50196	[Login] Acceso concedido---sin Azure	17/04/21 15:25
51024	Salida del navegador	17/04/21 15:25
51024	Regres— al navegador	17/04/21 15:26
50018	[Login] Acceso concedido---sin Azure	17/04/21 15:26
51163	[Login] Acceso concedido---sin Azure	17/04/21 15:26
51024	Salida del navegador	17/04/21 15:26
50197	Regres— al navegador	17/04/21 15:26
50197	Regres— al navegador	17/04/21 15:26
51183	Salida del navegador	17/04/21 15:27
51183	Cambio de pesta–a	17/04/21 15:27
50133	Cambio de pesta–a	17/04/21 15:27
50133	Salida del navegador	17/04/21 15:27
49239	[Login] Acceso concedido---sin Azure	17/04/21 15:27
51183	Cambio de pesta–a	17/04/21 15:27
51183	Cambio de pesta–a	17/04/21 15:27
51183	Cambio de pesta–a	17/04/21 15:27
49239	Salida del navegador	17/04/21 15:27
51183	Creo una nueva pestana	17/04/21 15:27
51183	Cambio de pesta–a	17/04/21 15:27
51183	Cambio de URL	17/04/21 15:27
50727	Regres— al navegador	17/04/21 15:27
51183	Cambio de pesta–a	17/04/21 15:27
51325	[Login] Acceso concedido---sin Azure	17/04/21 15:27
51183	Creo una nueva pestana	17/04/21 15:27
51183	Cambio de pesta–a	17/04/21 15:27
51183	Cambio de pesta–a	17/04/21 15:27
50635	[Login] Acceso concedido---sin Azure	17/04/21 15:27
49239	Regres— al navegador	17/04/21 15:27
51325	Salida del navegador	17/04/21 15:27
51024	Regres— al navegador	17/04/21 15:27
51030	[Login] Acceso concedido---sin Azure	17/04/21 15:27
49239	Salida del navegador	17/04/21 15:27
51030	Salida del navegador	17/04/21 15:27
51030	Regres— al navegador	17/04/21 15:27
50635	Salida del navegador	17/04/21 15:27
50635	Regres— al navegador	17/04/21 15:27
51024	Salida del navegador	17/04/21 15:27
51024	Regres— al navegador	17/04/21 15:27
50674	[Login] Acceso concedido---sin Azure	17/04/21 15:28
51183	Regres— al navegador	17/04/21 15:28
50674	Regres— al navegador	17/04/21 15:28
51024	Salida del navegador	17/04/21 15:28
51024	Regres— al navegador	17/04/21 15:28
50133	Creo una nueva pestana	17/04/21 15:28
50133	Cambio de pesta–a	17/04/21 15:28
50133	Salida del navegador	17/04/21 15:28
50401	[Login] Acceso concedido---sin Azure	17/04/21 15:28
50401	Salida del navegador	17/04/21 15:28
50401	Regres— al navegador	17/04/21 15:28
51024	Creo una nueva pestana	17/04/21 15:28
51024	Cambio de pesta–a	17/04/21 15:28
49960	[Login] Acceso concedido---sin Azure	17/04/21 15:28
51024	Cambio de pesta–a	17/04/21 15:28
51024	Cambio de pesta–a	17/04/21 15:28
51024	Regres— al navegador	17/04/21 15:28
51024	Regres— al navegador	17/04/21 15:28
49960	Salida del navegador	17/04/21 15:28
49239	Regres— al navegador	17/04/21 15:28
49960	Regres— al navegador	17/04/21 15:28
50133	Cambio de pesta–a	17/04/21 15:28
50311	[Login] Acceso concedido---sin Azure	17/04/21 15:28
49239	Salida del navegador	17/04/21 15:28
50311	Regres— al navegador	17/04/21 15:28
50401	Salida del navegador	17/04/21 15:28
49239	Regres— al navegador	17/04/21 15:28
50401	Regres— al navegador	17/04/21 15:28
51024	Salida del navegador	17/04/21 15:28
51024	Regres— al navegador	17/04/21 15:28
51024	Salida del navegador	17/04/21 15:28
50133	Creo una nueva pestana	17/04/21 15:28
50133	Cambio de pesta–a	17/04/21 15:28
49239	Salida del navegador	17/04/21 15:28
50133	Cambio de pesta–a	17/04/21 15:28
51024	Regres— al navegador	17/04/21 15:28
50386	[Login] Acceso concedido---sin Azure	17/04/21 15:28
49239	Regres— al navegador	17/04/21 15:28
51183	Salida del navegador	17/04/21 15:28
51183	Cambio de pesta–a	17/04/21 15:28
50386	Salida del navegador	17/04/21 15:28
50386	Regres— al navegador	17/04/21 15:28
50386	Salida del navegador	17/04/21 15:28
50386	Creo una nueva pestana	17/04/21 15:28
50386	Cambio de pesta–a	17/04/21 15:28
50133	Creo una nueva pestana	17/04/21 15:28
50133	Cambio de pesta–a	17/04/21 15:28
50386	Cambio de pesta–a	17/04/21 15:28
50133	Cambio de pesta–a	17/04/21 15:28
51183	Creo una nueva pestana	17/04/21 15:28
51183	Cambio de pesta–a	17/04/21 15:28
50529	Salida del navegador	17/04/21 15:28
50133	Regres— al navegador	17/04/21 15:29
49239	Salida del navegador	17/04/21 15:29
50133	Creo una nueva pestana	17/04/21 15:29
50133	Cambio de pesta–a	17/04/21 15:29
49239	Regres— al navegador	17/04/21 15:29
50529	Regres— al navegador	17/04/21 15:29
51183	Regres— al navegador	17/04/21 15:29
49239	Salida del navegador	17/04/21 15:29
49239	Regres— al navegador	17/04/21 15:29
51183	Salida del navegador	17/04/21 15:29
51183	Cambio de pesta–a	17/04/21 15:29
51183	Cambio de URL	17/04/21 15:29
51325	Regres— al navegador	17/04/21 15:29
51183	Cambio de URL	17/04/21 15:29
51183	Cambio de pesta–a	17/04/21 15:29
51183	Cambio de pesta–a	17/04/21 15:29
51183	Cambio de pesta–a	17/04/21 15:29
51183	Cambio de pesta–a	17/04/21 15:29
51183	Cambio de pesta–a	17/04/21 15:29
50529	Salida del navegador	17/04/21 15:29
50529	Regres— al navegador	17/04/21 15:29
49239	Salida del navegador	17/04/21 15:29
50529	Salida del navegador	17/04/21 15:29
51449	[Login] Acceso concedido---sin Azure	17/04/21 15:29
51337	[Login] Acceso concedido---sin Azure	17/04/21 15:30
50650	[Login] Acceso concedido---sin Azure	17/04/21 15:30
50529	Regres— al navegador	17/04/21 15:30
49239	Regres— al navegador	17/04/21 15:30
51183	Cambio de pesta–a	17/04/21 15:30
50650	Regres— al navegador	17/04/21 15:30
51337	Salida del navegador	17/04/21 15:30
51337	Regres— al navegador	17/04/21 15:30
51183	Cambio de pesta–a	17/04/21 15:30
50688	Regres— al navegador	17/04/21 15:30
50406	Regres— al navegador	17/04/21 15:30
50386	Regres— al navegador	17/04/21 15:30
51183	Regres— al navegador	17/04/21 15:30
51183	Salida del navegador	17/04/21 15:30
51183	Cambio de pesta–a	17/04/21 15:30
51183	Cambio de pesta–a	17/04/21 15:30
